,asin,num_ratings,photo_url,price,rank,star_rating,title,url,department,page
2890,B0CRDWCGBG,19049,https://m.media-amazon.com/images/I/217+weEsGJL._AC_SL500_.jpg,4.61,91,4.7,"Amazon Basics 3-Ring Binder, 1-Inch - White 1 Pack",https://www.amazon.com/Amazon-Basics-3-Ring-Binder-1-Inch/dp/B0CRDWCGBG,Office Products,2
2891,B0101S7K6C,68219,https://m.media-amazon.com/images/I/31TkG7kMPJL._AC_SL500_.jpg,29.0,92,4.6,"Canon PG-243 / CL-244 Genuine Ink Value Pack (2 Cartridges), Compatible with iP2820, MX492, MG2420/2520/2920/2922/2924/3020/2522/2525, TS3120/302/302a/202/4520/3320",https://www.amazon.com/Canon-1287C006-PG-243-CL-244-Multi/dp/B0101S7K6C,Office Products,2
2892,B0DHPK243R,3663,https://m.media-amazon.com/images/I/41GwzX5HuBL._AC_SL500_.jpg,7.99,93,4.4,"Lbylyhxc 2025-2026 Calendar - Includes January 2025 to June 2026 -18 Monthly Wall Calendar 2025-2026, 11 x 8.5 Inches.Thick Paper with Julian Dates and Block for New Year and Christmas Presents (Wall Calendar Colorful)",https://www.amazon.com/Lbylyhxc-2025-2026-Calendar-Inches-Thick-Christmas/dp/B0DHPK243R,Office Products,2
2893,B00WJDWGA8,52044,https://m.media-amazon.com/images/I/51GTjmuQjaL._AC_SL500_.jpg,52.89,94,4.7,"HP 63XL Black High-yield Ink Cartridge | Works with HP DeskJet 1112, 2130, 3630 Series; HP ENVY 4510, 4520 Series; HP OfficeJet 3830, 4650, 5200 Series | Eligible for Instant Ink | F6U64AN",https://www.amazon.com/HP-Cartridge-F6U64AN-Deskjet-Officejet/dp/B00WJDWGA8,Office Products,2
2894,B0C5M4FXD3,2412,https://m.media-amazon.com/images/I/51c6ZYtYoNL._AC_SL500_.jpg,8.99,95,4.6,"Marbrasse Desk Organizer, 360-Degree Rotating Pen Holder for Desk, Desk Organizers and Accessories with 5 Compartments Pencil Organizer, Art Supply Storage Box Caddy for Office, Home （Dark Green）",https://www.amazon.com/Marbrasse-Rotating-Pen-Accessories-Compartments/dp/B0C5M4FXD3,Office Products,2
2895,B08XZRJMHF,9524,https://m.media-amazon.com/images/I/31WUPQw98uL._AC_SL500_.jpg,16.0,96,4.6,"Canon PG-275 Genuine Black Ink Cartridge, Compatible with TS3520/3522, TR4720/4722, TS3720/3722",https://www.amazon.com/Canon-4982C001-PG-275-AMR/dp/B08XZRJMHF,Office Products,2
2896,B08XW7LT9P,8573,https://m.media-amazon.com/images/I/31Yt+jv2R6L._AC_SL500_.jpg,99.99,97,4.0,"HP OfficeJet 8015e Wireless Color All-in-One Printer, 3 months of Instant Ink included",https://www.amazon.com/HP-OfficeJet-Printer-Thermal-Inkjet/dp/B08XW7LT9P,Office Products,2
2897,B0028SCBV8,74071,https://m.media-amazon.com/images/I/41vEV4V9RYL._AC_SL500_.jpg,9.99,98,4.5,ExcelMark Custom Stamp – Clear & Crisp Impressions – Personalized Self-Inking Rubber Stamp – Use for Address Stamp and More (Small),https://www.amazon.com/Custom-Self-Inking-Stamp-Lines-Choices/dp/B0028SCBV8,Office Products,2
2898,B003H2GBM4,66197,https://m.media-amazon.com/images/I/41y0Z56ZWjL._AC_SL500_.jpg,,99,4.7,"HP 61 Black Ink Cartridge | Works with DeskJet 1000, 1010, 1050, 1510, 2050, 2510, 2540, 3000, 3050, 3510; ENVY 4500, 5530; OfficeJet 2620, 4630 Series | Eligible for Instant Ink | CH561WN",https://www.amazon.com/HP-Black-Cartridge-CH561WN-Deskjet/dp/B003H2GBM4,Office Products,2
2899,B00U398RDU,33652,https://m.media-amazon.com/images/I/31c-a9Iy3xL._AC_SL500_.jpg,26.77,100,4.6,"VIZ-PRO Magnetic Dry Erase Board, 36 X 24 Inches, Silver Aluminium Frame",https://www.amazon.com/VIZ-PRO-Magnetic-Inches-Silver-Aluminium/dp/B00U398RDU,Office Products,2
2900,B01N3BB9PA,"12,128","https://images-na.ssl-images-amazon.com/images/I/71hc-wOFdXL._AC_UL300_SR300,200_.jpg",,1,4.5,"Snow Joe Ice & Snow Melt for Driveway, Concrete & Sidewalk, Melt-2-Go, 25-Pound Bag, Boxed",https://www.amazon.com/Snow-Joe-AZ-25-EB-Melt-2-Go-Friendly/dp/B01N3BB9PA/ref=zg_bs_g_lawn-garden_d_sccl_1/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2901,B00S93EQUK,"71,250","https://images-na.ssl-images-amazon.com/images/I/81bpKKv68-L._AC_UL300_SR300,200_.jpg",$16.98,2,4.7,"Alpha Grillers Instant Read Meat Thermometer for Cooking Grilling and Griddle Accessories Kitchen Essentials - Waterproof Backlight & Calibration, Birthday Mens Gifts Valentines Day Gifts for Him",https://www.amazon.com/Thermometer-Cooking-BACKLIGHT-WATERPROOF-Temperature/dp/B00S93EQUK/ref=zg_bs_g_lawn-garden_d_sccl_2/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2902,B07WCR5Y4B,"65,891","https://images-na.ssl-images-amazon.com/images/I/61Cme7jI2eL._AC_UL300_SR300,200_.jpg",$7.99,3,4.6,ThermoPro TP49 Digital Hygrometer Indoor Thermometer Humidity Meter Room Thermometer with Temperature and Humidity Monitor Mini Hygrometer Thermometer,https://www.amazon.com/ThermoPro-TP49-Hygrometer-Thermometer-Temperature/dp/B07WCR5Y4B/ref=zg_bs_g_lawn-garden_d_sccl_3/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2903,B007E83LUM,"84,771","https://images-na.ssl-images-amazon.com/images/I/710J2Avv9AL._AC_UL300_SR300,200_.jpg",$17.10,4,4.3,"Catchmaster Max-Catch Mouse & Insect Glue Trap 36pk, Mouse Traps Indoor for Home, Sticky Pest Control Adhesive Tray for Catching Bugs, Rats & Rodents, Non Toxic Bulk Pre-Baited Glue Boards",https://www.amazon.com/Sticky-Mouse-Traps-Indoor-Home-Bulk-72/dp/B007E83LUM/ref=zg_bs_g_lawn-garden_d_sccl_4/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2904,B00LHE5OSQ,"12,018","https://images-na.ssl-images-amazon.com/images/I/81gIvBzsnaL._AC_UL300_SR300,200_.jpg",$11.98,5,4.5,"Wagner's 53002 Farmer's Delight Wild Bird Food with Cherry Flavor, 10-Pound Bag",https://www.amazon.com/Wagners-53002-Farmers-Delight-10-Pound/dp/B00LHE5OSQ/ref=zg_bs_g_lawn-garden_d_sccl_5/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2905,B0CGZSQPFP,"3,128","https://images-na.ssl-images-amazon.com/images/I/91no4jhRCtL._AC_UL300_SR300,200_.jpg",$9.49,6,4.3,"OLANLY Front Door Mat Indoor Outdoor Entrance, Waterproof All-Season, All-Weather Doormat, Sturdy Natural Rubber, Fade Resistant, Low Profile, Easy Clean Patio Porch Entryway Mat, 29.5x17, Black",https://www.amazon.com/OLANLY-Waterproof-All-Season-All-Weather-Resistant/dp/B0CGZSQPFP/ref=zg_bs_g_lawn-garden_d_sccl_6/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2906,B00E4GACB8,"169,662","https://images-na.ssl-images-amazon.com/images/I/81D3MYgXqLL._AC_UL300_SR300,200_.jpg",$12.99,7,4.5,"TERRO T300B Liquid Ant Killer, 12 Bait Stations",https://www.amazon.com/TERRO-T300B-2-Pack-Liquid-Baits/dp/B00E4GACB8/ref=zg_bs_g_lawn-garden_d_sccl_7/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2907,B0BQ782XNW,"8,000","https://images-na.ssl-images-amazon.com/images/I/718luQKNRSL._AC_UL300_SR300,200_.jpg",$7.99,8,4.4,"Meat Thermometer Digital for Grilling and Cooking - ANDAXIN Waterproof Ultra-Fast Instant Read Food thermometers with Backlight & Calibration for Kitchen, Deep Fry, BBQ, Grill(Red/Black), LCD",https://www.amazon.com/Meat-Thermometer-Digital-Grilling-Cooking/dp/B0BQ782XNW/ref=zg_bs_g_lawn-garden_d_sccl_8/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2908,B0C3FTCYZL,"12,702","https://images-na.ssl-images-amazon.com/images/I/81pc9pVbeWL._AC_UL300_SR300,200_.jpg",$13.47,9,4.8,"Zevo Flying Insect Refills for Indoor Light Trap: 4 Light Trap Refill Cartridges Capture Fruit Flies, Gnats and Houseflies (4 Cartridges)",https://www.amazon.com/ZEVO-Flying-Insect-Refills-Indoor/dp/B0C3FTCYZL/ref=zg_bs_g_lawn-garden_d_sccl_9/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2909,B0148W0WOE,"47,707","https://images-na.ssl-images-amazon.com/images/I/71D+7sez6SL._AC_UL300_SR300,200_.jpg",$26.45,10,4.6,"Advion Cockroach Gel Bait, 4 Tubes x 30-Grams, 1 Plunger and 2 Tips, German Roach Insect Pest Control, Indoor and Outdoor Use, Roach Killer Gel for American, German and Other Major Cockroach Species",https://www.amazon.com/Advion-Cockroach-Tubes-Control-Syngenta/dp/B0148W0WOE/ref=zg_bs_g_lawn-garden_d_sccl_10/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2910,B07T869RNY,"38,186","https://images-na.ssl-images-amazon.com/images/I/81ke6l1G9ZL._AC_UL300_SR300,200_.jpg",$19.97,11,4.3,"Zevo Flying Insect Trap for Indoors: Light Trap Captures Fruit Flies, Gnats and Houseflies, Starter Kit (1 Plug-in Base + 1 Cartridge)",https://www.amazon.com/Electric-Flying-Insect-Trap-Starter/dp/B07T869RNY/ref=zg_bs_g_lawn-garden_d_sccl_11/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2911,B0BV2Y8HMW,"6,374","https://images-na.ssl-images-amazon.com/images/I/8157EhH9EWL._AC_UL300_SR300,200_.jpg",$9.99,12,4.3,"Back to the Roots 100% Organic Indoor Potting Mix (6 Quart), Promotes Healthy Houseplant Growth, Made in The USA",https://www.amazon.com/Back-Roots-Indoor-Potting-Mix/dp/B0BV2Y8HMW/ref=zg_bs_g_lawn-garden_d_sccl_12/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2912,B01H1R0K68,"147,713","https://images-na.ssl-images-amazon.com/images/I/61sk3L14n9L._AC_UL300_SR300,200_.jpg",$10.99,13,4.6,ThermoPro TP50 Digital Hygrometer Indoor Thermometer Room Thermometer and Humidity Gauge with Temperature Monitor,https://www.amazon.com/ThermoPro-TP50-Digital-Thermometer-Temperature/dp/B01H1R0K68/ref=zg_bs_g_lawn-garden_d_sccl_13/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2913,B00CEEDFS4,"32,306","https://images-na.ssl-images-amazon.com/images/I/61kAuhH4njL._AC_UL300_SR300,200_.jpg",$13.38,14,4.4,"Catchmaster Rat & Mouse Glue Traps 6Pk, Large Bulk Traps, Indoor for Home, Pre-Scented Adhesive Plastic Tray Inside House, Snake, Mice, Spider Pet Safe Pest Control",https://www.amazon.com/Catchmaster-Pre-Scented-Adhesive-Plastic-Control/dp/B00CEEDFS4/ref=zg_bs_g_lawn-garden_d_sccl_14/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2914,B01LXEQ6UM,"27,078","https://images-na.ssl-images-amazon.com/images/I/51Rber8gF3L._AC_UL300_SR300,200_.jpg",$23.75,15,4.5,"Snow Joe Shovelution Snow Shovel, Strain Reducing with Spring Assisted Handle, Poly Blade, & 50"" Assembled Height",https://www.amazon.com/Snow-Joe-SJ-SHLV01-Shovelution-Strain-Reducing/dp/B01LXEQ6UM/ref=zg_bs_g_lawn-garden_d_sccl_15/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2915,B0BLG8NL23,"6,746","https://images-na.ssl-images-amazon.com/images/I/71hbDf-I3VL._AC_UL300_SR300,200_.jpg",$8.99,16,4.3,"LULUCATCH Mouse & Insect Traps 12 Pack, Heavier Sticky Traps with Non-Toxic Glue for Small Mice & Insects. Sticky Mouse Traps Indoor, Easy to Set, Safe to Children & Pets",https://www.amazon.com/LULUCATCH-Heavier-Non-Toxic-Insects-Children/dp/B0BLG8NL23/ref=zg_bs_g_lawn-garden_d_sccl_16/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2916,B072K1G53F,"35,646","https://images-na.ssl-images-amazon.com/images/I/71mc6gLFnxL._AC_UL300_SR300,200_.jpg",$19.99,17,4.4,"Gorilla Grip 100% Waterproof All-Season WeatherMax Doormat, Durable Natural Rubber, Stain and Fade Resistant, Low Profile, Indoor Outdoor Door Mats, Easy Clean Patio Entrance Mat, 17x29, Gray Diamond",https://www.amazon.com/Gorilla-Grip-Waterproof-Door-Mat/dp/B072K1G53F/ref=zg_bs_g_lawn-garden_d_sccl_17/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2917,B083LDKS6Z,"28,296","https://images-na.ssl-images-amazon.com/images/I/71MzmPBh8pL._AC_UL300_SR300,200_.jpg",$10.79,18,4.2,"Feeke Mouse Traps, Mice Traps for House, Small Mice Trap Indoor Quick Effective Sanitary Safe Mousetrap Catcher for Family and Pet - 6 Pack, (M01-6Pack)",https://www.amazon.com/Indoor-Effective-Sanitary-Catcher-Family/dp/B083LDKS6Z/ref=zg_bs_g_lawn-garden_d_sccl_18/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2918,B0CQ8RSTC9,"19,791","https://images-na.ssl-images-amazon.com/images/I/813MLzzHmbL._AC_UL300_SR300,200_.jpg",$11.99,19,4.3,Victor M150-12 Metal Pedal Sustainably Sourced FSC Wood Snap Mouse Trap - 12 Traps,https://www.amazon.com/Victor-M150-12-Metal-Sustainably-Sourced/dp/B0CQ8RSTC9/ref=zg_bs_g_lawn-garden_d_sccl_19/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2919,B07R1NCF3B,"9,511","https://images-na.ssl-images-amazon.com/images/I/91IoGxjz+ZL._AC_UL300_SR300,200_.jpg",$19.99,20,4.4,"Kaytee Wild Bird Ultimate No Mess Wild Bird Food Seed For Cardinals, Finches, Chickadees, Nuthatches, Woodpeckers, Grosbeaks, Juncos and Other Colorful Songbirds, 9.75 Pound",https://www.amazon.com/Kaytee-Ultimate-mess-Wild-Bird/dp/B07R1NCF3B/ref=zg_bs_g_lawn-garden_d_sccl_20/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2920,B07JMDYDVJ,"15,059","https://images-na.ssl-images-amazon.com/images/I/619OGpxgYzL._AC_UL300_SR300,200_.jpg",$25.59,21,4.1,"Grandpa Gus's Extra-Strength Mouse Repellent Pouches, Cinnamon/Peppermint Oils Repel Mice from Nesting & Freshen Air in Car/RV/Boat/Garage/Shed/Cabin, 1.75 oz (Pack of 10)",https://www.amazon.com/Grandpa-Guss-Mouse-Repellent-Pouches/dp/B07JMDYDVJ/ref=zg_bs_g_lawn-garden_d_sccl_21/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2921,B005BV0DD2,"29,159","https://images-na.ssl-images-amazon.com/images/I/71dX9tcic6L._AC_UL300_SR300,200_.jpg",$28.99,22,4.4,"Tomcat with Bromethalin Bait Chunx Pail, Rat and Mice Control for Agricultural Use and Professional Applicators, 4 lbs.",https://www.amazon.com/Tomcat-Bait-Chunx-Pail-LB/dp/B005BV0DD2/ref=zg_bs_g_lawn-garden_d_sccl_22/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2922,B003TFE7ZM,"89,456","https://images-na.ssl-images-amazon.com/images/I/511ucq6UzkL._AC_UL300_SR300,200_.jpg",$35.88,23,4.4,"Flexzilla HFZG550YW Garden Lead-In Hose 5/8 In. x 50 ft, Heavy Duty, Lightweight, Drinking Water Safe",https://www.amazon.com/Flexzilla-HFZG550YW-Garden-Lightweight-Drinking/dp/B003TFE7ZM/ref=zg_bs_g_lawn-garden_d_sccl_23/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2923,B007CRG4CW,"43,041","https://images-na.ssl-images-amazon.com/images/I/61pAcVYsuSL._AC_UL300_SR300,200_.jpg",$11.97,24,4.3,"Bonide Captain Jack's Neem Oil, 32 oz Ready-to-Use Spray, Multi-Purpose Fungicide, Insecticide and Miticide for Organic Gardening",https://www.amazon.com/Bonide-BND022-Pesticide-Organic-Gardening/dp/B007CRG4CW/ref=zg_bs_g_lawn-garden_d_sccl_24/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2924,B085CDPSMR,"20,248","https://images-na.ssl-images-amazon.com/images/I/61pUrl7WK-L._AC_UL300_SR300,200_.jpg",$26.99,25,4.5,"GooingTop LED Grow Light,6000K Full Spectrum Clip Plant Growing Lamp with White Red LEDs for Indoor Plants,5-Level Dimmable,Auto On Off Timing 4 8 12Hrs",https://www.amazon.com/Lights-Spectrum-Indoor-5-Level-Dimmable/dp/B085CDPSMR/ref=zg_bs_g_lawn-garden_d_sccl_25/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2925,B0C4P85WQG,"1,707","https://images-na.ssl-images-amazon.com/images/I/81nqm7JsaUL._AC_UL300_SR300,200_.jpg",$22.49,26,4.7,"I LOVE WORMS Dried Black Soldier Fly Larvae (5lb), 100% Natural Non-GMO, Treat for Chickens, More Calcium Chicken Feed Than Mealworms",https://www.amazon.com/LOVE-WORMS-Soldier-Natural-Chickens/dp/B0C4P85WQG/ref=zg_bs_g_lawn-garden_d_sccl_26/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2926,B0C58DWX1Z,741,"https://images-na.ssl-images-amazon.com/images/I/81i+Y4X6XxL._AC_UL300_SR300,200_.jpg",$15.17,27,4.5,SUPENUIN Boot-Tray Heavy Duty Rubber Mat with Lip Waterproof Shoe Mat Tray for Entryway Indoor Outdoor Multi Use Catch All Trays Entryway Mat Shoe Cleaning Mat Entryway Shoe Storage 16x27.5 Inches,https://www.amazon.com/Boot-Tray-Waterproof-Entryway-Storage-Organizer/dp/B0C58DWX1Z/ref=zg_bs_g_lawn-garden_d_sccl_27/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2927,B07HM9VZQH,"3,994","https://images-na.ssl-images-amazon.com/images/I/715g5ow0GoL._AC_UL300_SR300,200_.jpg",$42.91,28,4.5,"ErgieShovel ERG-SNSH18 Steel Shaft Impact Resistant Snow Shovel, 18-Inch Shovel, 48-Inch Shaft, Push/Scoop Combination Blade, Polycarbonate Shovel",https://www.amazon.com/Ergieshovel-ERG-SNSH18-18-Inch-Resistant-Combination/dp/B07HM9VZQH/ref=zg_bs_g_lawn-garden_d_sccl_28/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2928,B07Y36FWTT,"43,861","https://images-na.ssl-images-amazon.com/images/I/61Vm0Qx+NEL._AC_UL300_SR300,200_.jpg",$12.99,29,4.5,"Govee Hygrometer Thermometer H5075, Bluetooth Indoor Room Temperature Monitor Greenhouse Thermometer with Remote App Control, Notification Alerts, 2 Years Data Storage Export,LCD",https://www.amazon.com/Govee-Temperature-Humidity-Notification-Monitor/dp/B07Y36FWTT/ref=zg_bs_g_lawn-garden_d_sccl_29/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2929,B07H9L1RW9,"8,186","https://images-na.ssl-images-amazon.com/images/I/811YXXbHu7L._AC_UL300_SR300,200_.jpg",$24.95,30,4.5,"Safe Paw Pet Safe Ice Melt - Pet & Kid Friendly Ice Melt Safe for Concrete, Driveways, and Winter Use - Chloride & Salt-Free Ice Melter Safe with Pets & Sidewalk - Lasts 3X Longer",https://www.amazon.com/Gaia-Enterprises-Safe-Paw-Melt/dp/B07H9L1RW9/ref=zg_bs_g_lawn-garden_d_sccl_30/146-5057483-1936328?psc=1,"Patio, Lawn & Garden",1
2930,B00730QW70,62048,https://m.media-amazon.com/images/I/41WDvI6vuFL._AC_SL500_.jpg,27.04,31,4.5,"Advion Cockroach Gel Bait, 4 Tubes x 30-Grams, 4 Plunger and 4 Tips, German Roach Insect Pest Control, Indoor and Outdoor Use, Roach Killer Gel for American, German and Other Major Cockroach Species",https://www.amazon.com/Advion-Cockroach-30-Grams-Plunger-American/dp/B00730QW70,"Patio, Lawn & Garden",1
2931,B08GYFDWHF,17197,https://m.media-amazon.com/images/I/41SM1nowV7L._AC_SL500_.jpg,12.55,32,4.6,"Miracle-Gro Houseplant Potting Mix: Fertilized, Perlite Soil for Indoor Gardening, Designed to Be Less Prone to Gnats, 4 qt.",https://www.amazon.com/Miracle-Gro-Houseplant-Potting-Mix-Fertilized/dp/B08GYFDWHF,"Patio, Lawn & Garden",1
2932,B08MHMNLZ8,18309,https://m.media-amazon.com/images/I/41vNBcwZqxL._AC_SL500_.jpg,,33,4.6,"Burpee, 9 Quarts | Premium Organic Potting Natural Soil Mix Food Ideal for Container Garden-Vegetable, Flower & Herb Use for Indoor Outdoor Plant",https://www.amazon.com/Burpee-Premium-Organic-Potting-Quart/dp/B08MHMNLZ8,"Patio, Lawn & Garden",1
2933,B0BWXZX9SZ,5959,https://m.media-amazon.com/images/I/41hnlAs4iSL._AC_SL500_.jpg,24.98,34,4.3,"Plant Grow Light,yadoker LED Growing Light Full Spectrum for Indoor Plants,Height Adjustable, Automatic Timer, 5V Low Safe Voltage,Idea for Large Plant Light",https://www.amazon.com/yadoker-Growing-Spectrum-Adjustable-Automatic/dp/B0BWXZX9SZ,"Patio, Lawn & Garden",1
2934,B09N92NRYN,32392,https://m.media-amazon.com/images/I/51SrYb9je5L._AC_SL500_.jpg,8.49,35,4.5,"Antonki 2 Pack Room Thermometer for Home, Digital Temperature and Humidity Monitors, Indoor Hygrometer Sensor, Humidity Gauge, Humidity Meter for Baby Room, Terrarium, Incubator, Greenhouse",https://www.amazon.com/Humidity-Thermometer-Hygrometer-Temperature-Greenhouse/dp/B09N92NRYN,"Patio, Lawn & Garden",1
2935,B07D29P5Z1,13725,https://m.media-amazon.com/images/I/511AISwp+qL._AC_SL500_.jpg,13.84,36,4.6,"XXXFLOWER Plant Terrarium with Wooden Stand, Air Planter Bulb Glass Vase Metal Swivel Holder Retro Tabletop for Hydroponics Home Garden Office Decoration - 3 Bulb Vase",https://www.amazon.com/Terrarium-Planter-Tabletop-Hydroponics-Decoration/dp/B07D29P5Z1,"Patio, Lawn & Garden",1
2936,B000KL1LDE,37781,https://m.media-amazon.com/images/I/51bY-MIh9zL._AC_SL500_.jpg,10.49,37,4.2,"Combat Max 12 Month Roach Killing Bait, Small Roach Bait Station, Child-Resistant, 18 Count",https://www.amazon.com/Combat-Month-Roach-Killing-Station/dp/B000KL1LDE,"Patio, Lawn & Garden",1
2937,B000HHJKM0,3455,https://m.media-amazon.com/images/I/41thd-9Y40L._AC_SL500_.jpg,15.38,38,4.5,"Heath Outdoor Products birds DD4-10 All Season High Energy Suet Cake, 11 Ounce (Pack of 10)",https://www.amazon.com/Heath-Outdoor-Products-DD4-10-Season/dp/B000HHJKM0,"Patio, Lawn & Garden",1
2938,B091DLFDL9,13607,https://m.media-amazon.com/images/I/51ZP0YLpGzL._AC_SL500_.jpg,8.47,39,4.6,"Grow Light Bulbs, Briignite LED Grow Light Bulb A19 Bulb, Full Spectrum Grow Light Bulb, Plant Light Bulbs E26 Base, 11W Grow Bulb 100W Equivalent, Grow Light for Indoor Plants, Seed Starting, 2Pack",https://www.amazon.com/Briignite-Spectrum-Equivalent-Indoor-Starting/dp/B091DLFDL9,"Patio, Lawn & Garden",1
2939,B07MY7W5LJ,19915,https://m.media-amazon.com/images/I/411ip7x0YpL._AC_SL500_.jpg,5.99,40,4.7,"HOPELF 12"" Natural Bamboo Skewers for BBQ，Appetiser，Fruit，Cocktail，Kabob，Chocolate Fountain，Grilling，Barbecue，Kitchen，Crafting and Party. Φ=4mm, More Size Choices 6""/8""/10""/14""/16""/30""(100 PCS)",https://www.amazon.com/HOPELF-Natural-Skewers-BBQ%EF%BC%8CAppetiser%EF%BC%8CFruit%EF%BC%8CCocktail%EF%BC%8CKabob%EF%BC%8CChocolate-Fountain%EF%BC%8CGrilling%EF%BC%8CBarbecue%EF%BC%8CKitchen%EF%BC%8CCrafting/dp/B07MY7W5LJ,"Patio, Lawn & Garden",1
2940,B000E28UQU,87905,https://m.media-amazon.com/images/I/31B1tSx2YEL._AC_SL500_.jpg,14.98,41,4.5,"Chapin 20000 Made in USA 1 -Gallon Lawn and Garden Pump Pressured Sprayer, for Spraying Plants, Garden Watering, Weeds and Pests, Polypropylene, Translucent White",https://www.amazon.com/Chapin-International-20000-1-Gallon-Translucent/dp/B000E28UQU,"Patio, Lawn & Garden",1
2941,B0DH4QD6PV,25,https://m.media-amazon.com/images/I/51Fsnf9j65L._AC_SL500_.jpg,9.99,42,4.5,"Smiry Front Door Mat Outside Entrance, Heavy Duty Outdoor Indoor Mat, Natural Rubber Doormat, Non Slip, Trap Dirt and Moisture, Easy Clean, Low Profile Patio Porch Entryway Mat, 29.5x17, Grey",https://www.amazon.com/Smiry-Outside-Entrance-Moisture-Entryway/dp/B0DH4QD6PV,"Patio, Lawn & Garden",1
2942,B01AR8UGZI,15570,https://m.media-amazon.com/images/I/51A-MuDXBkL._AC_SL500_.jpg,59.99,43,4.7,Hatortempt Bulk Dried Mealworms 10 Lbs - Non GMO Dried Mealworms for Chickens - Dried Mealworms for Chickens - Meal Worms for Birds & Chicken Treats for Laying Hens - Organic Chicken Feed,https://www.amazon.com/Hatortempt-11lbs-Dried-Mealworms-Chichens/dp/B01AR8UGZI,"Patio, Lawn & Garden",1
2943,B0CQBSKQBP,122,https://m.media-amazon.com/images/I/31YuNiAmBzL._AC_SL500_.jpg,26.99,44,3.6,Yocada Snow Shovel for Driveway Home Garage Snow Removal with D-Grip Handle Aluminum Strip 48 inch Long Large Capacity Shovel for Garden Car Camping Outdoor,https://www.amazon.com/Yocada-Driveway-Removal-Aluminum-Capacity/dp/B0CQBSKQBP,"Patio, Lawn & Garden",1
2944,B014MJ8J2U,59875,https://m.media-amazon.com/images/I/41tqqWxFKnL._AC_SL500_.jpg,12.98,45,4.4,"XLUX Soil Moisture Meter, Plant Water Monitor, Hygrometer Sensor for Gardening, Farming, Indoor and Outdoor Plants, No Batteries Required",https://www.amazon.com/XLUX-Soil-Moisture-Sensor-Meter/dp/B014MJ8J2U,"Patio, Lawn & Garden",1
2945,B0BJ2JLMCG,6261,https://m.media-amazon.com/images/I/510aCRozQtL._AC_SL500_.jpg,8.99,46,4.3,"Mibao Dirt Trapper Door Mat for Indoor&Outdoor, 17"" x 29.5"", Black&Gray, Washable Barrier Door Mat, Heavy Duty Non-Slip Entrance Rug Shoes Scraper, Super Absorbent Front Door Mat Carpet",https://www.amazon.com/Mibao-Washable-Non-Slip-Entrance-Absorbent/dp/B0BJ2JLMCG,"Patio, Lawn & Garden",1
2946,B00NES7LMU,10262,https://m.media-amazon.com/images/I/41N317oQFCL._AC_SL500_.jpg,8.3,47,4.7,"Raid® Ant & Roach Killer Spray, Fragrance-Free, 17.5 Oz, Pack Of 2",https://www.amazon.com/Raid-Roach-Killer-Fragrance-Free/dp/B00NES7LMU,"Patio, Lawn & Garden",1
2947,B08DCYHSZN,16161,https://m.media-amazon.com/images/I/31Xyw2bkrIL._AC_SL500_.jpg,19.99,48,4.0,"OWLTRA Indoor Electric Mouse Trap, Instant Eliminate Rodent Zapper with Pet Safe Trigger, Black, Small",https://www.amazon.com/OWLTRA-OW-2-Electric-Instant-Trigger/dp/B08DCYHSZN,"Patio, Lawn & Garden",1
2948,B087F7GNFG,16308,https://m.media-amazon.com/images/I/41Q3CRKfORL._AC_SL500_.jpg,15.99,49,4.7,"Miracle-Gro Potting Mix 8 qt., 2-Pack",https://www.amazon.com/Miracle-Gro-VB00008-Potting-Mix-Pack/dp/B087F7GNFG,"Patio, Lawn & Garden",1
